CEP,Logradouro,Bairro,Cidade,UF
54530122,TRAVESSA DOUTOR JÚLIO PIRES FERREIRA,MAURITI,CABO DE SANTO AGOSTINHO,PE
54530124,TRAVESSA DA CERÂMICA,MAURITI,CABO DE SANTO AGOSTINHO,PE
54530126,RUA UM,MAURITI,CABO DE SANTO AGOSTINHO,PE
54530123,1ª TRAVESSA DOUTOR JÚLIO PIRES FERREIRA,MAURITI,CABO DE SANTO AGOSTINHO,PE
54520696,1ª TRAVESSA JOSÉ CORDEIRO DA SILVA,NOSSA SENHORA DO ROSÁRIO,CABO DE SANTO AGOSTINHO,PE
54520697,2ª TRAVESSA JOSÉ CORDEIRO DA SILVA,NOSSA SENHORA DO ROSÁRIO,CABO DE SANTO AGOSTINHO,PE
54520698,3ª TRAVESSA JOSE CORDEIRO DA SILVA,NOSSA SENHORA DO ROSÁRIO,CABO DE SANTO AGOSTINHO,PE
54580592,RUA DA ESCADARIA (LOT CIDADE JARDIM),PONTE DOS CARVALHOS,CABO DE SANTO AGOSTINHO,PE
54505341,TRAVESSA ANTÔNIO DE SOUZA LEÃO,CENTRO,CABO DE SANTO AGOSTINHO,PE
54505343,3ª TRAVESSA ANTÔNIO DE SOUZA LEÃO,CENTRO,CABO DE SANTO AGOSTINHO,PE
54505347,TRAVESSA ISABEL ROSA DO ESPIRITO SANTO,CENTRO,CABO DE SANTO AGOSTINHO,PE
54515623,RUA BA,SANTO INÁCIO,CABO DE SANTO AGOSTINHO,PE
54515625,RUA AQ,SANTO INÁCIO,CABO DE SANTO AGOSTINHO,PE
54515628,RUA AW,SANTO INÁCIO,CABO DE SANTO AGOSTINHO,PE
54515633,RUA AH,SANTO INÁCIO,CABO DE SANTO AGOSTINHO,PE
54515654,RUA AZ,SANTO INÁCIO,CABO DE SANTO AGOSTINHO,PE
54515643,RUA OITO,SANTO INÁCIO,CABO DE SANTO AGOSTINHO,PE
54515603,RUA QUATRO A,SANTO INÁCIO,CABO DE SANTO AGOSTINHO,PE
54515720,RUA PRESIDENTE VARGAS,SANTO INÁCIO,CABO DE SANTO AGOSTINHO,PE
54517520,RUA CECILIA MEIRELES,GARAPU,CABO DE SANTO AGOSTINHO,PE
54517525,RUA PROJETADA CENTO E VINTE E TRÊS,GARAPU,CABO DE SANTO AGOSTINHO,PE
54517530,RUA PROJETADA NOVENTA E DOIS,GARAPU,CABO DE SANTO AGOSTINHO,PE
54517535,RUA CENTO E DEZENOVE A,GARAPU,CABO DE SANTO AGOSTINHO,PE
54517540,RUA SEVERINA ARAÚJO DE SOUZA,GARAPU,CABO DE SANTO AGOSTINHO,PE
54517550,RUA DO BRIGADEIRO,GARAPU,CABO DE SANTO AGOSTINHO,PE
54517565,RUA IRMÃ LIDIA MARIA DE PAULA,GARAPU,CABO DE SANTO AGOSTINHO,PE
54517570,RUA PROEJATADA DEZENOVE,GARAPU,CABO DE SANTO AGOSTINHO,PE
54580408,RUA SÃO GERALDO (LOT BOM CONSELHO),PONTE DOS CARVALHOS,CABO DE SANTO AGOSTINHO,PE
54580412,RUA DO ALCATRÃO (LOT BOM CONSELHO),PONTE DOS CARVALHOS,CABO DE SANTO AGOSTINHO,PE
54580414,RUA DA MATERNIDADE (LOT BOM CONSELHO),PONTE DOS CARVALHOS,CABO DE SANTO AGOSTINHO,PE
54580416,RUA QUATRO (LOT BOM CONSELHO),PONTE DOS CARVALHOS,CABO DE SANTO AGOSTINHO,PE
54580272,AVENIDA A (LOT ILHA 2º ETAPA),PONTE DOS CARVALHOS,CABO DE SANTO AGOSTINHO,PE
54580274,RUA F (LOT ILHA 2º ETAPA),PONTE DOS CARVALHOS,CABO DE SANTO AGOSTINHO,PE
54580276,RUA E (LOT ILHA 2º ETAPA),PONTE DOS CARVALHOS,CABO DE SANTO AGOSTINHO,PE
54518540,RUA PROJETADA CENTO E TRINTA E DOIS,GARAPU,CABO DE SANTO AGOSTINHO,PE
54517580,RUA PROJETADA OITENTA E UM A,GARAPU,CABO DE SANTO AGOSTINHO,PE
54517585,RUA PROJETADA QUINZE A,GARAPU,CABO DE SANTO AGOSTINHO,PE
54517590,RUA CENTO E VINTE E NOVE A,GARAPU,CABO DE SANTO AGOSTINHO,PE
54517600,AVENIDA VINTE E OITO,GARAPU,CABO DE SANTO AGOSTINHO,PE
54518560,RUA PROJETADA CENTO E QUARENTA A,GARAPU,CABO DE SANTO AGOSTINHO,PE
54518565,RUA QUATRO A,GARAPU,CABO DE SANTO AGOSTINHO,PE
54580112,RUA PROJETADA DOZE (LOT N ERA),PONTE DOS CARVALHOS,CABO DE SANTO AGOSTINHO,PE
54580114,RUA PLROJETADA QUATORZE (LOT N ERA),PONTE DOS CARVALHOS,CABO DE SANTO AGOSTINHO,PE
54580116,RUA PROJETADA DEZENOVE (LOT N ERA),PONTE DOS CARVALHOS,CABO DE SANTO AGOSTINHO,PE
54580118,RUA PROJETADA VINTE E QUATRO (LOT N ERA),PONTE DOS CARVALHOS,CABO DE SANTO AGOSTINHO,PE
54580122,RUA PROJETADA VINTE E CINCO (LOT N ERA),PONTE DOS CARVALHOS,CABO DE SANTO AGOSTINHO,PE
54580124,RUA PROJETADA VINTE E SEIS (LOT N ERA),PONTE DOS CARVALHOS,CABO DE SANTO AGOSTINHO,PE
54580126,RUA PROJETADA VINTE E SETE (LOT N ERA),PONTE DOS CARVALHOS,CABO DE SANTO AGOSTINHO,PE
54580128,RUA PROJETADA VINTE E OITO (LOT N ERA),PONTE DOS CARVALHOS,CABO DE SANTO AGOSTINHO,PE
54580132,RUA PROJETADA VINTE E OITO A (LOT N ERA),PONTE DOS CARVALHOS,CABO DE SANTO AGOSTINHO,PE
54580134,RUA PROJETADA VINTE E NOVE (LOT N ERA),PONTE DOS CARVALHOS,CABO DE SANTO AGOSTINHO,PE
54580136,RUA PROJETADA TRINTA E UM (LOT N ERA),PONTE DOS CARVALHOS,CABO DE SANTO AGOSTINHO,PE
54580138,RUA PROJETADA TRINTA E DOIS (LOT N ERA),PONTE DOS CARVALHOS,CABO DE SANTO AGOSTINHO,PE
54580142,RUA PROJETADA TRINTA E TRÊS (LOT N ERA),PONTE DOS CARVALHOS,CABO DE SANTO AGOSTINHO,PE
54580144,RUA PROJETADA TRINTA E CINCO (LOT N ERA),PONTE DOS CARVALHOS,CABO DE SANTO AGOSTINHO,PE
54580146,RUA PROJETADA TRINTA E SEIS (LOT N ERA),PONTE DOS CARVALHOS,CABO DE SANTO AGOSTINHO,PE
